1293,and,5,1,0
1294,beautiful,5,1,0
1295,sun,5,1,0
1296,child.,5,1,0
1297,She,5,1,0
1298,was,5,1,0
1299,bright,5,1,0
1300,and,5,1,0
1301,warm,5,1,0
1302,like,5,1,0
1303,the,5,1,0
1304,sun.,5,1,0
1305,The,5,1,0
1306,child,5,1,0
1307,saw,5,1,0
1308,the,5,1,0
1309,jackal,5,1,0
1310,and,5,1,0
1311,smiled.,5,1,0
1312,She,5,1,0
1313,said,5,1,0
1314,Jackal,5,1,0
1315,I,5,1,0
1316,have,5,1,0
1317,been,5,1,0
1318,relaxing,5,1,1
1319,on,5,1,0
1320,this,5,1,0
1321,rock,5,1,0
1322,for,5,1,0
1323,too,5,1,0
1324,long.,5,1,0
1325,I,5,1,0
1326,must,5,1,0
1327,get,5,1,0
1328,home,5,1,0
1329,soon.,5,1,0
1330,But,5,1,0
1331,I,5,1,0
1332,am,5,1,0
1333,slow,5,1,0
1334,and,5,1,0
1335,you,5,1,0
1336,are,5,1,0
1337,fast.,5,1,0
1338,You,5,1,0
1339,will,5,1,0
1340,likely,5,1,1
1341,get,5,1,0
1342,me,5,1,0
1343,home,5,1,0
1344,more,5,1,0
1345,quickly.,5,1,0
1346,Then,5,1,0
1347,she,5,1,0
1348,requested,5,1,1
1349,Will,5,1,0
1350,you,5,1,0
1351,carry,5,1,0
1352,me,5,1,0
1353,home?,5,1,0
1354,If,5,1,0
1355,you,5,1,0
1356,do,5,1,0
1357,I'll,5,1,0
1358,give,5,1,0
1359,you,5,1,0
1360,a,5,1,0
1361,gift.,5,1,0
1362,This,5,1,0
1363,necklace,5,1,0
1364,belongs,5,1,1
1365,to,5,1,0
1366,me,5,1,0
1367,but,5,1,0
1368,I,5,1,0
1369,will,5,1,0
1370,give,5,1,0
1371,it,5,1,0
1372,to,5,1,0
1373,you.,5,1,0
1374,The,5,1,0
1375,wild,5,1,0
1376,jackal,5,1,0
1377,agreed.,5,1,0
1378,So,5,1,0
1379,the,5,1,0
1380,sun,5,1,0
1381,child,5,1,0
1382,sat,5,1,0
1383,on,5,1,0
1384,the,5,1,0
1385,dog's,5,1,0
1386,back.,5,1,0
1387,They,5,1,0
1388,started,5,1,0
1389,to,5,1,0
1390,walk.,5,1,0
1391,But,5,1,0
1392,soon,5,1,0
1393,the,5,1,0
1394,jackal,5,1,0
1395,felt,5,1,0
1396,ill.,5,1,0
1397,The,5,1,0
1398,sun,5,1,0
1399,child,5,1,0
1400,was,5,1,0
1401,very,5,1,0
1402,hot,5,1,0
1403,on,5,1,0
1404,his,5,1,0
1405,back.,5,1,0
1406,The,5,1,0
1407,heat,5,1,0
1408,was,5,1,0
1409,hurting,5,1,1
1410,his,5,1,0
1411,back,5,1,0
1412,very,5,1,0
1413,badly.,5,1,1
1414,I,5,1,0
1415,made,5,1,0
1416,a,5,1,0
1417,terrible,5,1,0
1418,error,5,1,1
1419,in,5,1,0
1420,judgment.,5,1,1
1421,he,5,1,0
1422,thought.,5,1,0
1423,He,5,1,0
1424,shouldn't,5,1,0
1425,have,5,1,0
1426,agreed,5,1,0
1427,to,5,1,0
1428,carry,5,1,0
1429,her.,5,1,0
1430,So,5,1,0
1431,he,5,1,0
1432,asked,5,1,0
1433,her,5,1,0
1434,to,5,1,0
1435,get,5,1,0
1436,off.,5,1,0
1437,But,5,1,0
1438,she,5,1,0
1439,did,5,1,0
1440,not.,5,1,0
1441,The,5,1,0
1442,jackal's,5,1,0
1443,back,5,1,0
1444,continued,5,1,1
1445,to,5,1,0
1446,get,5,1,0
1447,hotter,5,1,0
1448,and,5,1,0
1449,hotter.,5,1,0
1450,He,5,1,0
1451,had,5,1,0
1452,to,5,1,0
1453,get,5,1,0
1454,away,5,1,0
1455,from,5,1,0
1456,the,5,1,0
1457,sun,5,1,0
1458,child.,5,1,0
1459,So,5,1,0
1460,he,5,1,0
1461,made,5,1,0
1462,a,5,1,0
1463,plan.,5,1,0
1464,First,5,1,0
1465,he,5,1,0
1466,ran,5,1,0
1467,as,5,1,0
1468,fast,5,1,0
1469,as,5,1,0
1470,he,5,1,0
1471,could.,5,1,0
1472,He,5,1,0
1473,hoped,5,1,0
1474,the,5,1,0
1475,sun,5,1,0
1476,child,5,1,0
1477,would,5,1,0
1478,fall,5,1,0
1479,off.,5,1,0
1480,But,5,1,0
1481,she,5,1,0
1482,did,5,1,0
1483,not.,5,1,0
1484,So,5,1,0
1485,when,5,1,0
1486,the,5,1,0
1487,sun,5,1,0
1488,child,5,1,0
1489,was,5,1,0
1490,looking,5,1,0
1491,at,5,1,0
1492,the,5,1,0
1493,sky,5,1,0
1494,not,5,1,0
1495,aware,5,1,1
1496,of,5,1,0
1497,the,5,1,0
1498,jackal's,5,1,0
1499,next,5,1,0
1500,plan,5,1,0
1501,he,5,1,0
1502,jumped,5,1,0
1503,into,5,1,0
1504,a,5,1,0
1505,field,5,1,1
1506,of,5,1,0
1507,flowers.,5,1,0
1508,As,5,1,0
1509,a,5,1,0
1510,result,5,1,1
1511,the,5,1,0
1512,child,5,1,0
1513,rolled,5,1,1
1514,off,5,1,0
1515,his,5,1,0
1516,back.,5,1,0
1517,The,5,1,0
1518,jackal,5,1,0
1519,ran,5,1,0
1520,away.,5,1,0
1521,But,5,1,0
1522,the,5,1,0
1523,sun,5,1,0
1524,child,5,1,0
1525,left,5,1,0
1526,a,5,1,0
1527,mark,5,1,0
1528,on,5,1,0
1529,the,5,1,0
1530,jackal's,5,1,0
1531,back,5,1,0
1532,a,5,1,0
1533,visible,5,1,1
1534,black,5,1,0
1535,mark.,5,1,0
1536,Ever,5,1,0
1537,since,5,1,1
1538,his,5,1,0
1539,experience,5,1,1
1540,with,5,1,0
1541,the,5,1,0
1542,sun,5,1,0
1543,child,5,1,0
1544,the,5,1,0
1545,jackal,5,1,0
1546,has,5,1,0
1547,had,5,1,0
1548,a,5,1,0
1549,black,5,1,0
1550,back.,5,1,0
1550,A,6,1,0
1550,nice,6,1,0
1550,woman,6,1,0
1550,lived,6,1,0
1550,by,6,1,0
1550,a,6,1,0
1550,large,6,1,0
1550,river.,6,1,0
1550,She,6,1,0
1550,loved,6,1,0
1550,children.,6,1,0
1550,She,6,1,0
1550,wanted,6,1,0
1550,to,6,1,0
1550,help,6,1,0
1550,them,6,1,0
1550,in,6,1,0
1550,any,6,1,0
1550,way.,6,1,0
1550,She,6,1,0
1550,loved,6,1,0
1550,her,6,1,0
1550,community,6,1,1
1550,and,6,1,0
1550,everyone,6,1,0
1550,in,6,1,0
1550,the,6,1,0
1550,community,6,1,0
1550,loved,6,1,0
1550,her.,6,1,0
1550,She,6,1,0
1550,lived,6,1,0
1550,a,6,1,0
1550,very,6,1,0
1550,long,6,1,0
1550,time,6,1,0
1550,and,6,1,0
1550,became,6,1,0
1550,very,6,1,0
1550,wise.,6,1,1
1550,When,6,1,0
1550,she,6,1,0
1550,died,6,1,0
1550,she,6,1,0
1550,became,6,1,0
1550,a,6,1,0
1550,ghost.,6,1,1
1550,She,6,1,0
1550,was,6,1,0
1550,dead,6,1,1
1550,but,6,1,0
1550,every,6,1,0
1550,night,6,1,0
1550,she,6,1,0
1550,returned,6,1,1
1550,to,6,1,0
1550,her,6,1,0
1550,community.,6,1,0
1550,She,6,1,0
1550,wanted,6,1,0
1550,to,6,1,0
1550,help,6,1,0
1550,children,6,1,0
1550,and,6,1,0
1550,not,6,1,0
1550,to,6,1,0
1550,cause,6,1,1
1550,them,6,1,0
1550,fright.,6,1,1
1550,But,6,1,0
1550,she,6,1,0
1550,had,6,1,0
1550,a,6,1,0
1550,scary,6,1,0
1550,voice.,6,1,1
1550,Children,6,1,0
1550,were,6,1,0
1550,afraid,6,1,0
1550,of,6,1,0
1550,her,6,1,0
1550,but,6,1,0
1550,the,6,1,0
1550,ghost,6,1,0
1550,was,6,1,0
1550,a,6,1,0
1550,good,6,1,0
1550,one.,6,1,0
1550,She,6,1,0
1550,only,6,1,0
1550,scared,6,1,0
1550,them,6,1,0
1550,to,6,1,0
1550,help,6,1,0
1550,them.,6,1,0
1550,One,6,1,0
1550,night,6,1,0
1550,some,6,1,0
1550,children,6,1,0
1550,and,6,1,0
1550,a,6,1,0
1550,dog,6,1,0
1550,were,6,1,0
1550,playing,6,1,0
1550,by,6,1,0
1550,the,6,1,0
1550,river.,6,1,0
1550,They,6,1,0
1550,were,6,1,0
1550,having,6,1,0
1550,fun,6,1,0
1550,with,6,1,0
1550,their,6,1,0
1550,pet.,6,1,1
1550,But,6,1,0
1550,they,6,1,0
1550,were,6,1,0
1550,far,6,1,0
1550,from,6,1,0
1550,home.,6,1,0
1550,Then,6,1,0
1550,the,6,1,0
1550,weather,6,1,1
1550,became,6,1,0
1550,bad.,6,1,0
1550,It,6,1,0
1550,rained,6,1,0
1550,and,6,1,0
1550,rained.,6,1,0
1550,The,6,1,0
1550,river,6,1,0
1550,was,6,1,0
1550,rising.,6,1,0
1550,It,6,1,0
1550,was,6,1,0
1550,very,6,1,0
1550,dark.,6,1,0
1550,The,6,1,0
1550,children,6,1,0
1550,knew,6,1,0
1550,they,6,1,0
1550,were,6,1,0
1550,lost.,6,1,0
1550,They,6,1,0
1550,needed,6,1,0
1550,to,6,1,0
1550,go,6,1,0
1550,north,6,1,0
1550,but,6,1,0
1550,they,6,1,0
1550,didn't,6,1,0
1550,know,6,1,0
1550,which,6,1,0
1550,direction,6,1,0
1550,it,6,1,0
1550,was.,6,1,0
1550,When,6,1,0
1550,the,6,1,0
1550,moon,6,1,0
1550,came,6,1,0
1550,out,6,1,0
1550,they,6,1,0
1550,saw,6,1,0
1550,a,6,1,0
1550,ghost,6,1,0
1550,by,6,1,0
1550,the,6,1,0
1550,river.,6,1,0
1550,The,6,1,0
1550,ghost,6,1,0
1550,said,6,1,0
1550,Go,6,1,0
1550,away,6,1,0
1550,The,6,1,0
1550,children,6,1,0
1550,felt,6,1,0
1550,great,6,1,0
1550,fright.,6,1,0
1550,They,6,1,0
1550,knew,6,1,0
1550,it,6,1,0
1550,was,6,1,0
1550,a,6,1,0
1550,ghost.,6,1,0
1550,Then,6,1,0
1550,the,6,1,0
1550,ghost,6,1,0
1550,moved,6,1,0
1550,closer.,6,1,0
1550,She,6,1,0
1550,yelled,6,1,0
1550,again,6,1,0
1550,Go,6,1,0
1550,away,6,1,0
1550,The,6,1,0
1550,children,6,1,0
1550,became,6,1,0
1550,very,6,1,0
1550,upset.,6,1,1
1550,Some,6,1,0
1550,of,6,1,0
1550,them,6,1,0
1550,began,6,1,0
1550,to,6,1,0
1550,cry.,6,1,0
1550,The,6,1,0
1550,children,6,1,0
1550,knew,6,1,0
1550,they,6,1,0
1550,had,6,1,0
1550,a,6,1,0
1550,choice:,6,1,1
1550,they,6,1,0
1550,could,6,1,0
1550,escape,6,1,1
1550,or,6,1,0
1550,they,6,1,0
1550,could,6,1,0
1550,stay,6,1,0
1550,and,6,1,0
1550,face,6,1,1
1550,this,6,1,0
1550,scary,6,1,0
1550,individual,6,1,1
1550,in,6,1,0
1550,the,6,1,0
1550,dark.,6,1,0
1550,The,6,1,0
1550,children,6,1,0
1550,ran,6,1,0
1550,a,6,1,0
1550,long,6,1,0
1550,distance,6,1,1
1550,away.,6,1,0
1550,The,6,1,0
1550,ghost,6,1,0
1550,followed,6,1,1
1550,them,6,1,0
1550,all,6,1,0
1550,the,6,1,0
1550,way.,6,1,0
1550,Finally,6,1,0
1550,the,6,1,0
1550,children,6,1,0
1550,reached,6,1,1
1550,home.,6,1,0
1550,The,6,1,0
1550,ghost,6,1,0
1550,was,6,1,0
1550,very,6,1,0
1550,happy.,6,1,0
1550,Soon,6,1,0
1550,the,6,1,0
1550,river,6,1,0
1550,rose,6,1,0
1550,higher,6,1,0
1550,and,6,1,0
1550,higher.,6,1,0
1550,It,6,1,0
1550,was,6,1,0
1550,very,6,1,0
1550,dangerous.,6,1,0
1550,The,6,1,0
1550,ghost,6,1,0
1550,had,6,1,0
1550,helped,6,1,0
1550,the,6,1,0
1550,children,6,1,0
1550,survive,6,1,1
1550,She,6,1,0
1550,had,6,1,0
1550,saved,6,1,0
1550,them,6,1,0
1550,from,6,1,0
1550,the,6,1,0
1550,rising,6,1,0
1550,water.,6,1,0
1550,She,6,1,0
1550,also,6,1,0
1550,used,6,1,0
1550,her,6,1,0
1550,power,6,1,0
1550,to,6,1,0
1550,lead,6,1,0
1550,them,6,1,0
1550,home.,6,1,0
1550,Sometimes,6,1,0
1550,meeting,6,1,0
1550,a,6,1,0
1550,ghost,6,1,0
1550,has,6,1,0
1550,advantages.,6,1,1
1550,A,6,1,0
1550,ghost,6,1,0
1550,can,6,1,0
1550,save,6,1,0
1550,your,6,1,0
1550,life,6,1,0
1550,King,7,1,0
1550,Minos,7,1,0
1550,was,7,1,0
1550,very,7,1,0
1550,sick.,7,1,0
1550,His,7,1,0
1550,condition,7,1,1
1550,was,7,1,0
1550,getting,7,1,0
1550,worse.,7,1,0
1550,He,7,1,0
1550,had,7,1,0
1550,three,7,1,0
1550,sons.,7,1,0
1550,He,7,1,0
1550,loved,7,1,0
1550,them,7,1,0
1550,all.,7,1,0
1550,He,7,1,0
1550,had,7,1,0
1550,to,7,1,0
1550,announce,7,1,1
1550,who,7,1,0
1550,would,7,1,0
1550,become,7,1,0
1550,king.,7,1,0
1550,Two,7,1,0
1550,of,7,1,0
1550,the,7,1,0
1550,princes,7,1,1
1550,stood,7,1,0
1550,waiting,7,1,0
1550,outside,7,1,0
1550,the,7,1,0
1550,king's,7,1,0
1550,room.,7,1,0
1550,Theseus,7,1,0
1550,was,7,1,0
1550,the,7,1,0
1550,oldest,7,1,0
1550,and,7,1,0
1550,strongest.,7,1,0
1550,He,7,1,0
1550,thought,7,1,0
1550,his,7,1,0
1550,father,7,1,0
1550,would,7,1,0
1550,make,7,1,0
1550,him,7,1,0
1550,king.,7,1,0
1550,Pelias,7,1,0
1550,the,7,1,0
1550,second,7,1,0
1550,son,7,1,0
1550,thought,7,1,0
1550,differently.,7,1,0
1550,He,7,1,0
1550,was,7,1,0
1550,an,7,1,0
1550,expert,7,1,1
1550,with,7,1,0
1550,weapons.,7,1,0
1550,He,7,1,0
1550,thought,7,1,0
1550,the,7,1,0
1550,king,7,1,0
1550,would,7,1,0
1550,choose,7,1,0
1550,him.,7,1,0
1550,When,7,1,0
1550,I'm,7,1,0
1550,king,7,1,0
1550,Theseus,7,1,0
1550,told,7,1,0
1550,Pelias,7,1,0
1550,I'll,7,1,0
1550,let,7,1,0
1550,you,7,1,0
1550,contribute,7,1,1
1550,to,7,1,0
1550,the,7,1,0
1550,defense,7,1,0
1550,of,7,1,0
1550,our,7,1,0
1550,country.,7,1,0
1550,You,7,1,0
1550,can,7,1,0
1550,lead,7,1,0
1550,the,7,1,0
1550,army.,7,1,0
1550,Pelias,7,1,0
1550,became,7,1,0
1550,angry.,7,1,0
1550,Father,7,1,0
1550,knows,7,1,0
1550,I'm,7,1,0
1550,famous,7,1,1
1550,for,7,1,0
1550,my,7,1,0
1550,sword,7,1,0
1550,skills.,7,1,0
1550,He'll,7,1,0
1550,make,7,1,0
1550,me,7,1,0
1550,king.,7,1,0
1550,You?,7,1,0
1550,Theseus,7,1,0
1550,yelled.,7,1,0
1550,He,7,1,0
1550,won't,7,1,0
1550,choose,7,1,0
1550,you,7,1,0
1550,The,7,1,0
1550,kingdom,7,1,0
1550,is,7,1,0
1550,mine,7,1,0
1550,Pelias,7,1,0
1550,claimed.,7,1,1
1550,Father,7,1,0
1550,will,7,1,0
1550,give,7,1,0
1550,it,7,1,0
1550,to,7,1,0
1550,me—or,7,1,0
1550,I'll,7,1,0
1550,use,7,1,0
1550,force,7,1,1
1550,to,7,1,0
1550,take,7,1,0
1550,it,7,1,0
1550,Theseus,7,1,0
1550,made,7,1,0
1550,a,7,1,0
1550,sudden,7,1,1
1550,move,7,1,0
1550,to,7,1,0
1550,take,7,1,0
1550,out,7,1,0
1550,his,7,1,0
1550,sword.,7,1,0
1550,Then,7,1,0
1550,Pelias,7,1,0
1550,did,7,1,0
1550,the,7,1,0
1550,same.,7,1,0
1550,Beating,7,1,0
1550,me,7,1,0
1550,will,7,1,0
1550,be,7,1,0
1550,a,7,1,0
1550,challenge,7,1,1
1550,Theseus,7,1,0
1550,said.,7,1,0
1550,Fight,7,1,0
1550,me,7,1,0
1550,now.,7,1,0
1550,The,7,1,0
1550,winner,7,1,0
1550,gets,7,1,0
1550,the,7,1,0
1550,kingdom,7,1,0
1550,Pelias,7,1,0
1550,agreed.,7,1,0
1550,King,7,1,0
1550,Minos,7,1,0
1550,could,7,1,0
1550,hear,7,1,0
1550,his,7,1,0
1550,sons,7,1,0
1550,fighting.,7,1,0
1550,The,7,1,0
1550,youngest,7,1,0
1550,son,7,1,0
1550,Jason,7,1,0
1550,stood,7,1,0
1550,beside,7,1,1
1550,him.,7,1,0
1550,He,7,1,0
1550,sensed,7,1,1
1550,his,7,1,0
1550,father's,7,1,0
1550,sadness.,7,1,0
1550,The,7,1,0
1550,king,7,1,0
1550,laid,7,1,1
1550,his,7,1,0
1550,hand,7,1,0
1550,flat,7,1,0
1550,on,7,1,0
1550,Jason's,7,1,0
1550,arm.,7,1,0
1550,Your,7,1,0
1550,brothers,7,1,0
1550,fight,7,1,0
1550,too,7,1,0
1550,much,7,1,0
1550,the,7,1,0
1550,king,7,1,0
1550,told,7,1,0
1550,him.,7,1,0
1550,I,7,1,0
1550,must,7,1,0
1550,protect,7,1,1
1550,my,7,1,0
1550,kingdom,7,1,0
1550,from,7,1,0
1550,all,7,1,0
1550,harm.,7,1,1
1550,They'll,7,1,0
1550,divide,7,1,1
1550,it,7,1,0
1550,between,7,1,0
1550,them.,7,1,0
1550,The,7,1,0
1550,people,7,1,0
1550,won't,7,1,0
1550,know,7,1,0
1550,what,7,1,0
1550,to,7,1,0
1550,do.,7,1,0
1550,There'll,7,1,0
1550,be,7,1,0
1550,war.,7,1,0
1550,I,7,1,0
1550,can't,7,1,0
1550,allow,7,1,1
1550,either,7,1,0
1550,of,7,1,0
1550,them,7,1,0
1550,to,7,1,0
1550,be,7,1,0
1550,king.,7,1,0
1550,Therefore,7,1,1
1550,I'm,7,1,0
1550,making,7,1,0
1550,you,7,1,0
1550,king.,7,1,0
1550,Your,7,1,0
1550,kindness,7,1,0
1550,has,7,1,0
1550,always,7,1,0
1550,made,7,1,0
1550,you,7,1,0
1550,special.,7,1,0
1550,It's,7,1,0
1550,the,7,1,0
1550,difference,7,1,1
1550,between,7,1,0
1550,you,7,1,0
1550,and,7,1,0
1550,your,7,1,0
1550,brothers.,7,1,0
1550,You,7,1,0
1550,can,7,1,0
1550,bring,7,1,0
1550,peace.,7,1,1
1550,They,7,1,0
1550,can't.,7,1,0
1550,Then,7,1,0
1550,the,7,1,0
1550,king,7,1,0
1550,died.,7,1,0
1550,Theseus,7,1,0
1550,and,7,1,0
1550,Pelias,7,1,0
1550,heard,7,1,0
1550,that,7,1,0
1550,their,7,1,0
1550,youngest,7,1,0
1550,brother,7,1,0
1550,was,7,1,0
1550,king.,7,1,0
1550,They,7,1,0
1550,were,7,1,0
1550,surprised.,7,1,0
1550,They,7,1,0
1550,realized,7,1,0
1550,that,7,1,0
1550,their,7,1,0
1550,fighting,7,1,0
1550,was,7,1,0
1550,wrong.,7,1,0
1550,It,7,1,0
1550,had,7,1,0
1550,kept,7,1,0
1550,them,7,1,0
1550,from,7,1,0
1550,saying,7,1,0
1550,goodbye,7,1,0
1550,to,7,1,0
1550,their,7,1,0
1550,father.,7,1,0
1550,They,7,1,0
1550,agreed,7,1,0
1550,to,7,1,0
1550,have,7,1,0
1550,Jason,7,1,0
1550,as,7,1,0
1550,their,7,1,0
1550,king.,7,1,0
1550,He,7,1,0
1550,was,7,1,0
1550,the,7,1,0
1550,best,7,1,0
1550,choice.,7,1,0
1550,Do,8,1,0
1550,you,8,1,0
1550,ever,8,1,0
1550,wonder,8,1,0
1550,where,8,1,0
1550,the,8,1,0
1550,moon,8,1,0
1550,and,8,1,0
1550,the,8,1,0
1550,sun,8,1,0
1550,came,8,1,0
1550,from?,8,1,0
1550,The,8,1,0
1550,Inuit,8,1,0
1550,people,8,1,0
1550,of,8,1,0
1550,Alaska,8,1,0
1550,have,8,1,0
1550,a,8,1,0
1550,theory.,8,1,1
1550,They,8,1,0
1550,tell,8,1,0
1550,a,8,1,0
1550,story,8,1,0
1550,about,8,1,0
1550,a,8,1,0
1550,beautiful,8,1,0
1550,girl.,8,1,0
1550,She,8,1,0
1550,was,8,1,0
1550,very,8,1,0
1550,nice.,8,1,0
1550,In,8,1,0
1550,contrast,8,1,1
1550,her,8,1,0
1550,brother,8,1,0
1550,was,8,1,0
1550,a,8,1,0
1550,mean,8,1,0
1550,little,8,1,0
1550,boy.,8,1,0
1550,One,8,1,0
1550,day,8,1,0
1550,he,8,1,0
1550,proposed,8,1,1
1550,something.,8,1,0
1550,We,8,1,0
1550,should,8,1,0
1550,go,8,1,0
1550,to,8,1,0
1550,a,8,1,0
1550,party,8,1,0
1550,he,8,1,0
1550,said.,8,1,0
1550,The,8,1,0
1550,girl,8,1,0
1550,accepted.,8,1,1
1550,First,8,1,0
1550,it,8,1,0
1550,was,8,1,0
1550,necessary,8,1,1
1550,for,8,1,0
1550,her,8,1,0
1550,to,8,1,0
1550,prepare.,8,1,0
1550,She,8,1,0
1550,arranged,8,1,1
1550,her,8,1,0
1550,hair,8,1,0
1550,and,8,1,0
1550,put,8,1,0
1550,on,8,1,0
1550,nice,8,1,0
1550,clothes.,8,1,0
1550,This,8,1,0
1550,required,8,1,1
1550,a,8,1,0
1550,lot,8,1,0
1550,of,8,1,0
1550,time.,8,1,0
1550,But,8,1,0
1550,the,8,1,0
1550,girl,8,1,0
1550,worked,8,1,0
1550,hard,8,1,0
1550,and,8,1,0
1550,soon,8,1,0
1550,she,8,1,0
1550,had,8,1,0
1550,success.,8,1,1
1550,She,8,1,0
1550,looked,8,1,0
1550,perfect.,8,1,0
1550,They,8,1,0
1550,attended,8,1,1
1550,the,8,1,0
1550,party,8,1,0
1550,together.,8,1,0
1550,The,8,1,0
1550,girl,8,1,0
1550,was,8,1,0
1550,having,8,1,0
1550,fun.,8,1,0
1550,Later,8,1,0
1550,she,8,1,0
1550,walked,8,1,0
1550,into,8,1,0
1550,the,8,1,0
1550,bathroom.,8,1,0
1550,Suddenly,8,1,0
1550,the,8,1,0
1550,lights,8,1,0
1550,were,8,1,0
1550,turned,8,1,0
1550,off,8,1,0
1550,Someone,8,1,0
1550,grabbed,8,1,1
1550,her,8,1,0
1550,hair,8,1,0
1550,and,8,1,0
1550,tore,8,1,1
1550,her,8,1,0
1550,clothes.,8,1,0
1550,She,8,1,0
1550,ran,8,1,0
1550,out,8,1,0
1550,of,8,1,0
1550,the,8,1,0
1550,bathroom.,8,1,0
1550,She,8,1,0
1550,wanted,8,1,0
1550,to,8,1,0
1550,know,8,1,0
1550,who,8,1,0
1550,did,8,1,0
1550,this,8,1,0
1550,to,8,1,0
1550,her.,8,1,0
1550,Then,8,1,0
1550,she,8,1,0
1550,had,8,1,0
1550,an,8,1,0
1550,idea.,8,1,0
1550,She,8,1,0
1550,fixed,8,1,0
1550,her,8,1,0
1550,hair,8,1,0
1550,again.,8,1,0
1550,This,8,1,0
1550,time,8,1,0
1550,it,8,1,0
1550,was,8,1,0
1550,even,8,1,0
1550,more,8,1,0
1550,beautiful.,8,1,0
1550,She,8,1,0
1550,even,8,1,0
1550,balanced,8,1,1
1550,beautiful,8,1,0
1550,jewels,8,1,0
1550,in,8,1,0
1550,it.,8,1,0
1550,She,8,1,0
1550,wanted,8,1,0
1550,to,8,1,0
1550,encourage,8,1,1
1550,the,8,1,0
1550,person,8,1,0
1550,to,8,1,0
1550,grab,8,1,0
1550,it,8,1,0
1550,again.,8,1,0
1550,She,8,1,0
1550,put,8,1,0
1550,black,8,1,0
1550,dirt,8,1,0
1550,in,8,1,0
1550,her,8,1,0
1550,hair.,8,1,0
1550,The,8,1,0
1550,purpose,8,1,1
1550,of,8,1,0
1550,this,8,1,0
1550,was,8,1,0
1550,to,8,1,0
1550,catch,8,1,0
1550,the,8,1,0
1550,person.,8,1,0
1550,She,8,1,0
1550,went,8,1,0
1550,to,8,1,0
1550,the,8,1,0
1550,bathroom,8,1,0
1550,again,8,1,0
1550,and,8,1,0
1550,it,8,1,0
1550,was,8,1,0
1550,the,8,1,0
1550,same,8,1,0
1550,pattern.,8,1,1
1550,The,8,1,0
1550,lights,8,1,0
1550,went,8,1,0
1550,off,8,1,0
1550,and,8,1,0
1550,someone,8,1,0
1550,grabbed,8,1,0
1550,her,8,1,0
1550,hair.,8,1,0
1550,When,8,1,0
1550,he,8,1,0
1550,released,8,1,1
1550,it,8,1,0
1550,his,8,1,0
1550,hand,8,1,0
1550,was,8,1,0
1550,black.,8,1,0
1550,The,8,1,0
1550,girl,8,1,0
1550,returned,8,1,0
1550,to,8,1,0
1550,the,8,1,0
1550,party.,8,1,0
1550,She,8,1,0
1550,knew,8,1,0
1550,there,8,1,0
1550,was,8,1,0
1550,only,8,1,0
1550,a,8,1,0
1550,single,8,1,1
1550,person,8,1,0
1550,with,8,1,0
1550,a,8,1,0
1550,black,8,1,0
1550,hand.,8,1,0
1550,When,8,1,0
1550,she,8,1,0
1550,saw,8,1,0
1550,that,8,1,0
1550,person,8,1,0
1550,he,8,1,0
1550,was,8,1,0
1550,very,8,1,0
1550,familiar.,8,1,1
1550,It,8,1,0
1550,was,8,1,0
1550,her,8,1,0
1550,brother,8,1,0
1550,He,8,1,0
1550,ran,8,1,0
1550,into,8,1,0
1550,the,8,1,0
1550,woods.,8,1,0
1550,The,8,1,0
1550,girl,8,1,0
1550,ran,8,1,0
1550,after,8,1,0
1550,him.,8,1,0
1550,They,8,1,0
1550,both,8,1,0
1550,carried,8,1,0
1550,fire,8,1,0
1550,so,8,1,0
1550,they,8,1,0
1550,could,8,1,0
1550,see,8,1,0
1550,in,8,1,0
1550,the,8,1,0
1550,dark.,8,1,0
1550,The,8,1,0
1550,smoke,8,1,0
1550,went,8,1,0
1550,into,8,1,0
1550,the,8,1,0
1550,air.,8,1,0
1550,As,8,1,0
1550,they,8,1,0
1550,ran,8,1,0
1550,they,8,1,0
1550,grew.,8,1,0
1550,They,8,1,0
1550,became,8,1,0
1550,huge.,8,1,1
1550,Then,8,1,0
1550,they,8,1,0
1550,went,8,1,0
1550,into,8,1,0
1550,space.,8,1,0
1550,When,8,1,0
1550,the,8,1,0
1550,girl's,8,1,0
1550,fire,8,1,0
1550,went,8,1,0
1550,out,8,1,0
1550,she,8,1,0
1550,hung,8,1,1
1550,in,8,1,0
1550,the,8,1,0
1550,sky.,8,1,0
1550,She,8,1,0
1550,became,8,1,0
1550,the,8,1,0
1550,moon,8,1,0
1550,and,8,1,0
1550,her,8,1,0
1550,brother,8,1,0
1550,became,8,1,0
1550,the,8,1,0
1550,sun.,8,1,0
1550,They,8,1,0
1550,chase,8,1,0
1550,each,8,1,0
1550,other,8,1,0
1550,forever.,8,1,0
1550,Last,9,1,0
1550,summer,9,1,0
1550,I,9,1,0
1550,took,9,1,0
1550,a,9,1,0
1550,trip,9,1,0
1550,to,9,1,0
1550,an,9,1,0
1550,island.,9,1,1
1550,I,9,1,0
1550,had,9,1,0
1550,a,9,1,0
1550,lot,9,1,0
1550,of,9,1,0
1550,fun.,9,1,0
1550,I,9,1,0
1550,sat,9,1,0
1550,and,9,1,0
1550,watched,9,1,0
1550,the,9,1,0
1550,waves,9,1,1
1550,and,9,1,0
1550,listened,9,1,0
1550,to,9,1,0
1550,the,9,1,0
1550,ocean.,9,1,1
1550,I,9,1,0
1550,learned,9,1,0
1550,to,9,1,0
1550,identify,9,1,1
1550,birds.,9,1,0
